symbol,base_currency,base_currency_desc,close,24h_close_change|5,market_cap_calc
CRYPTO:DOVUOUSD,DOVU,DOVU,0.0011338,-9.98967680457398,9300952.930618798
CRYPTO:DPETUSD,DPET,My DeFi Pet,0.0050507,-5.9973948641607775,219025.79342784957
CRYPTO:DPRUSD,DPR,Deeper Network,0.0013479,-3.673265204030591,4167212.862456918
CRYPTO:DPYUSD,DPY,Delphy,0.00096725,-1.4411072269387224,
CRYPTO:DRACBUSD,DRAC,Drac (Ordinals),0.01165,-1.679466621655832,1244499.6
CRYPTO:DREAMSUSD,DREAMS,Dreams Quest,0.00020689,-1.54658798895974,323596.90306092
CRYPTO:DREPUSD,DREP,Drep [new],0.0029809,-15.071108957733628,298090
CRYPTO:DRFUSD,DRF,DRIFE,0.00016859,-2.8069361480020807,155613.56282130684
CRYPTO:DRGNUSD,DRGN,Dragonchain,0.075446,-2.4807704737896583,27973313.454696592
CRYPTO:DRIFTUSD,DRIFT,Drift,0.66976,-0.8307049886722052,201758893.38129377
CRYPTO:DRINKUSD,DRINK,Degen Distillery,0.00072926,-1.5232127906662725,53069.85238422
CRYPTO:DRIPMUSD,DRIP,Metadrip,0.00056297,-10.481366459627322,562964.18001614
CRYPTO:DRVDUSD,DRV,Derive,0.036328,-4.568261223632011,26792978.324024
CRYPTO:DRXUSD,DRX,DoctorX,1.3949e-06,-5.769100857934207,283330.3658969121
CRYPTO:DSLAUSD,DSLA,DSLA Protocol,0.00025467,-1.8007249170972344,1398597.4612967276
CRYPTO:DSYNCUSD,DSYNC,Destra Network,0.17924,-0.2061166508829643,174749627.5638967
CRYPTO:DTDUSD,DT,Drift Zone,2.5999e-05,-1.1544991511035658,10061.613
CRYPTO:DTECUSD,DTEC,Dtec,0.064367,6.5815828243200745,3673402.590336921
CRYPTO:DUCKUSD,DUCK,Unit Protocol Duck,0.00028439,-0.5107573902396373,45631.75545981649
CRYPTO:DUCKCHUSD,DUCK,DuckChain,0.0029341,-4.932270399896296,17311190
CRYPTO:DUCKY3USD,DUCKY,ducky,0.00039298,-0.09914330020081875,392980
CRYPTO:DUELGUSD,DUEL,GameGPT,0.0012739,-5.3073663866795595,5737093.535052599
CRYPTO:DUETUSD,DUET,Duet Protocol,0.00024499,6.994386949657959,2671.29949543704
CRYPTO:DUKOUSD,DUKO,DUKO,0.00034598,-5.324685941630096,3343535.4934202
CRYPTO:DUREVUSD,DUREV,Povel Durev,0.0064907,-3.7607699494312823,616616.5
CRYPTO:DUSKUSD,DUSK,Dusk,0.101445,-0.4174852652259281,49099379.930644594
CRYPTO:DUSTUSD,DUST,DUST Protocol,0.040878,-5.874493180980473,782566.878636
CRYPTO:DVAUSD,DVA,DeVap AI,0.0020469,-8.840295715685397,204690
CRYPTO:DVIUSD,DVI,Dvision Network,0.010704,-2.870336834480257,10295107.2
CRYPTO:DVPNUSD,DVPN,Sentinel,0.00031248,6.408772049308728,6906321.4212014405
CRYPTO:DXUSD,DX,DxChain Token,1.5319e-05,8.009588944511039,765949.9999951929
CRYPTO:DXCTUSD,DXCT,DNAxCAT Token,0.016139,-0.02477854178281937,
CRYPTO:DXGMUSD,DXGM,DexGame,5.9357e-05,-33.95017080797178,37570.58369957469
CRYPTO:DYDXNUSD,DYDX,dYdX (Native),0.69497,-1.815433302251989,539672883.7821547
CRYPTO:DYMUSD,DYM,Dymension,0.43454,3.8123237248434485,125312122.88292
CRYPTO:DYNACUSD,DYNA,Dynachain,0.049061,-0.18920128575497985,4354069.390243375
CRYPTO:DYORDUSD,DYOR,Do Your Own Research,0.0012949,-0.25225500687969227,1035920.0000000001
CRYPTO:DYPIUSD,DYP,Dypius [New],0.0068697,-1.3827061534717897,1072778.3767269
CRYPTO:E4CUSD,E4C,E4C,0.0054677,1.3853857566765504,546770
CRYPTO:EAIEUSD,EAI,Eternal AI,0.033331,-0.5875685993796311,7451781.738931409
CRYPTO:EARLYUSD,EARLY,EarlyFans,0.0015151,-1.6300818288089443,306672.38520862
CRYPTO:EARNNUSD,EARN,Earn Network,1.7359e-05,-2.550132000224678,74048.64294988938
CRYPTO:EARNMUSD,EARNM,EARN'M Loyalty Ecosystem,0.0018046,-1.9399011030810223,5864950
CRYPTO:EBTCEUSD,EBTC,ether.fi Staked BTC,103285.56,0.8647079302409507,404908874.95317376
CRYPTO:ECETUSD,ECET,Evercraft Ecotechnologies,0.010139,-10.051454932576299,6987798.800000001
CRYPTO:ECLDUSD,ECLD,Ethernity CLOUD,0.0016989,-0.1997297773600408,780589.7587761
CRYPTO:ECLIPUSD,ECLIP,Eclipse Fi,0.0031718,-0.5295341360398405,254989.58011352996
CRYPTO:ECOTERRAUSD,ECOTERRA,ecoterra,0.00042398,2.2796902516102673,453658.60000000003
CRYPTO:ECOXUSD,ECOX,ECOx,0.032008,1.496227730932607,15845429.912781103
CRYPTO:EDENUSD,EDEN,Eden,0.012438,-2.8433057334791423,164587.41462599998
CRYPTO:EDGEWUSD,EDG,Edgeware,4.0248e-05,-10.378765948918929,255581.55490233598
CRYPTO:EDGEDUSD,EDGE,Definitive,0.094637,41.02781875344566,24132435
CRYPTO:EDLCUSD,EDLC,Edelcoin,3.8407,-3.0933817778114157,10170661276.7232
CRYPTO:EDOGUSD,EDOG,EDOG,2.2899e-05,-19.73123096219316,22899
CRYPTO:EDUOUSD,EDU,Open Campus,0.17588,-5.124885364406327,72236727.4418
CRYPTO:EDXEUSD,EDX,edeXa,0.047573,10.194107291763169,
CRYPTO:EFCUSD,EFC,Everton Fan Token,0.20779,2.1895296201535177,1127862.09426
CRYPTO:EFFECTUSD,EFFECT,Effect AI [New],0.0062342,0.8199239912670797,2000876.5644671998
CRYPTO:EGAMEUSD,EGAME,EVERY GAME,8.3886e-06,-3.598147488421808,71338.0525195734
CRYPTO:EGAXUSD,EGAX,Egochain,0.061882,-16.52908168770907,30941
CRYPTO:EGCEUSD,EGC,Egoras Credit,1.7773,-4.7585874283264555,132350.1991
CRYPTO:EGGUSD,EGG,Nestree,0.0024141,-2.507874969711648,7229940.952945005
CRYPTO:EGGGUSD,EGG,Goose Finance,0.0090045,-1.3929498340944095,15804.068085
CRYPTO:EGGDUSD,EGG,Eggdog,0.00010389,-1.289759503491081,98210.8250997
CRYPTO:EGLDUSD,EGLD,MultiversX,19.225,-0.9071697335188824,542451801.6567793
CRYPTO:EGOUSD,EGO,EGO,0.0052477,-0.799773114010216,1052899.525063
CRYPTO:EGONCUSD,EGON,EgonCoin,0.0019549,1.6377248622231384,45637.140499999994
CRYPTO:EGPUSD,EGP,Eigenpie,1.1348,8.014467923091571,2439820
CRYPTO:EGSUSD,EGS,EdgeSwap,0.00049988,2.373589465276786,
CRYPTO:EIGENUSD,EIGEN,EigenLayer,1.3824,4.867323730098563,413703786.39464337
CRYPTO:EIMUSD,EIM,Expert Infra,0.00029998,0,619.1971174399999
CRYPTO:EJSUSD,EJS,Enjinstarter,0.00018959,4.572531715388868,681341.5274714482
CRYPTO:EKTAUSD,EKTA,Ekta,0.00043768,-3.017232354111271,15218.036435040001
CRYPTO:ELUSD,EL,ELYSIA,0.0049608,-7.309417040358753,22869133.739867043
CRYPTO:ELAUSD,ELA,Elastos,1.3479,0.4621003204889473,30670073.467200004
CRYPTO:ELANDUSD,ELAND,Etherland,0.00905,-23.187913766762858,350026.710811
CRYPTO:ELDAUSD,ELDA,Eldarune,0.0016669,-4.42101584342964,378531.336969
CRYPTO:ELECUSD,ELEC,Electrify.Asia,0.00015759,-0.718200718200722,
CRYPTO:ELFUSD,ELF,aelf,0.24965,-1.5575709779179738,184691980.55339187
CRYPTO:ELGUSD,ELG,EscoinToken,0.25589,2.25464721167301,40209850.6389333
CRYPTO:ELIXUSD,ELIX,Elixir Games,0.0077151,16.943294984311756,1897342.7318827766
CRYPTO:ELIZAUSD,ELIZA,Eliza (ai16zeliza),0.00068752,-14.940130848043456,660742.44147664
CRYPTO:ELIZAEUSD,ELIZA,Eliza (elizawakesup),0.0049173,-8.276440962506994,4917237.484050203
CRYPTO:ELKUSD,ELK,Elk Finance,0.037138,-1.9834322000679507,445373.862614
CRYPTO:ELMOUSD,ELMO,ELMOERC,0.00065017,-33.27918356770548,171519.27755872
CRYPTO:ELONUSD,ELON,Dogelon Mars,1.4993e-07,-2.090956612650289,82409439.83002633
CRYPTO:ELONOFUSD,ELON,Official Elon Coin,0.0009732,-4.756312389900175,973122.7191612
CRYPTO:ELON4AFDUSD,ELON4AFD,Elon for AfD,0.012119,-5.408991570402754,12118655.444711
CRYPTO:ELONDOGEUSD,ELONDOGE,ELON DOGE,1.4789e-13,0.6533723541822485,62113.799999999996
CRYPTO:ELONMARSUSD,ELONMARS,ELON MARS,1.6083e-13,3.3373825202991987,67548.6
CRYPTO:ELSEUSD,ELS,Ethlas,0.0022089,-3.4318440150389087,773115.0000000001
CRYPTO:ELUUSD,ELU,Elumia Crowns,0.00034258,-1.6055375247723909,279737.29936163896
CRYPTO:ELXEUSD,ELX,Elixir,0.12554,4.946937411214179,20043578.43154
CRYPTO:ELYSNUSD,ELYS,Elys Network,0.21499,-2.2061499272198057,5128255.3654
CRYPTO:EMCEDUSD,EMC,Edge Matrix Computing,0.010125,-1.3244452241031446,2070457.3417500001
CRYPTO:EMLUSD,EML,EML Protocol,0.00018959,1.7525884383088854,286308.44745031954
CRYPTO:EMONUSD,EMON,Ethermon,0.00040008,-0.049977510120447016,
CRYPTO:EMPIREUSD,EMPIRE,Empire Token,0.00012099,-6.873460591133003,103793.6913
CRYPTO:EMRUSD,EMR,Emorya Finance,0.0085634,4.258790299016275,1127141.6912734
CRYPTO:EMRLDUSD,EMRLD,The Emerald Company,0.0016649,4.036743110666746,665960
CRYPTO:EMTEMUSD,EMT,EMAIL Token,0.0075546,-0.5044186015883232,453276
CRYPTO:EMTEAUSD,EMT,EarthMeta,0.015599,-3.1298515804508433,22424181.26038533
CRYPTO:EMYCUSD,EMYC,E Money,0.028139,-1.1105253909681965,2161301.016347688
CRYPTO:ENAUSD,ENA,Ethena,0.39264,-1.8942995846053665,2285287500
CRYPTO:ENJUSD,ENJ,Enjin Coin,0.09586,-0.17806749903677405,176186650.07933715
CRYPTO:ENOUSD,ENO,ENO,0.012601,0,63005
CRYPTO:ENSUSD,ENS,Ethereum Name Service,23.612,3.1592746340397597,856917509.7503431
CRYPTO:EOSUSD,EOS,EOS,0.87297,-2.1164970180709393,1366110478.7647676
CRYPTO:EOSDACUSD,EOSDAC,eosDAC,0.00023019,-4.58445595854923,
CRYPTO:EPICCUSD,EPIC,Epic Chain,1.4617,0.8908224570126464,32591110.433197338
CRYPTO:EPIKTUSD,EPIK,TEH EPIK DUCK,0.0027549,-7.84267860723117,2332495.830047967
CRYPTO:EPIKUSD,EPIK,EPIK Prime,0.0020849,-1.082563510392628,2672621.2822119
CRYPTO:EPIKOUSD,EPIKO,Epiko,0.00095018,16.590794753181097,
CRYPTO:EPTUSD,EPT,Balance,0.011717,5.094627320835957,27143406.795591
CRYPTO:EPXUSD,EPX,Ellipsis,1.5184e-05,-2.873048374712057,1194830.3633381922
CRYPTO:EQUSD,EQ,Equilibrium Games,0.0080996,-11.010031093092504,672266.8
CRYPTO:EQUUSD,EQ,Equilibrium,6.5877e-06,2.6809233598827777,
CRYPTO:EQBUSD,EQB,Equilibria Finance,0.36728,-0.12960562858729613,12380862.330273243
CRYPTO:EQXUSD,EQX,EQIFI,0.0016029,2.009794568466571,121051.027811844
CRYPTO:ERGUSD,ERG,Ergo,0.83486,-5.480770319381385,67411131.35952
CRYPTO:ERTHAUSD,ERTHA,Ertha,0.00056077,2.8558327219369066,1082239.4411321501
CRYPTO:ESEUSD,ESE,Eesee,0.010891,-5.657598336510143,5656809.77822344
CRYPTO:ESGUSD,ESG,ESG,0.23669,0.745505665843061,
CRYPTO:ESSUSD,ESS,Essentia,0.00020419,3.6287048315062993,
CRYPTO:ETCUSD,ETC,Ethereum Classic,19.895,0.24185015367560975,3021987850.680504
CRYPTO:ETERNALUSD,ETERNAL,CryptoMines,0.16778,2.3052997499542633,606489.13064
CRYPTO:ETHUSD,ETH,Ethereum,2568.37,2.992621701820501,310076962689.9744
CRYPTO:DYDXUSD,ETHDYDX,dYdX (ethDYDX),0.6945,-1.7794801486904765,70935312.3601358
CRYPTO:ETHFIUSD,ETHFI,ether.fi,1.1183,4.613513007673582,309730329.6573
CRYPTO:ETHOUSD,ETHO,Etho Protocol,0.0010809,9.380692167577417,84440.1155328
CRYPTO:ETHSCUSD,ETHS,Ethscriptions,0.1754,-2.6356675174786397,3683400
CRYPTO:ETHWUSD,ETHW,EthereumPoW,1.8279,-2.2510961394503273,197082348.36336708
CRYPTO:ETNUSD,ETN,Electroneum,0.0018844,11.206998463175319,33881168.294032864
CRYPTO:ETPUSD,ETP,Metaverse ETP,0.0034038,-4.564687421189792,
CRYPTO:EULUSD,EUL,Euler,8.844,1.2112270107054637,161654224.5915979
CRYPTO:EURAUSD,EURA,Angle Protocol,1.1115,0.09906340057635796,30072411.6615
CRYPTO:EURCUSD,EURC,EURC,1.117,0.5219582433405352,228461276.15877998
CRYPTO:EURIUSD,EURI,Eurite,1.1164,0.48604860486049245,48587520.43602
CRYPTO:EURQUSD,EURQ,Quantoz EURQ,1.0957,-0.2911737943584959,3670885.3604999995
CRYPTO:EURRUSD,EURR,StablR Euro,1.109,0.027058717416791465,11592733.84293
CRYPTO:EURTUSD,EURT,Tether EURt,1.1131,-0.1256168685509258,40502748.187393
CRYPTO:EUSDEUSD,EUSD,Electronic USD,1,0,27494711
CRYPTO:EVAUSD,EVA,Evanesco Network,0.00032378,1.2259194395796944,12951.2
CRYPTO:EVADUSD,EVA,Evadore,7.0213e-05,4.34644394994653,12204.6623842
CRYPTO:EVANUSD,EVAN,Evan,0.0017079,-6.071605345652525,1707598.2755544
CRYPTO:EVDCUSD,EVDC,Electric Vehicle Direct Currency,1.9919e-05,1.5032613126783516,2489866.03645
CRYPTO:EVERUSD,EVER,Everscale,0.019063,-0.29811715481172324,37850034.137366
CRYPTO:EVERYUSD,EVERY,Everyworld,0.00040038,0.10000500025001494,938913.5841151349
CRYPTO:EVMOSUSD,EVMOS,Evmos,0.0048368,-5.26666274947609,2832585.0365616
CRYPTO:EVOUSD,EVO,Devomon,0.00033818,4.308935566453834,314807.43600144
CRYPTO:EVREVUSD,EVR,Evernode,0.16219,-1.1805513296415733,5879584.026433949
CRYPTO:EVRYUSD,EVRY,EVRYNET,0.0014239,-4.965627711406251,57510.0864787
CRYPTO:EVZUSD,EVZ,Electric Vehicle Zone,0.0025631,-3.286544411742514,5780744.323146579
CRYPTO:EWTUSD,EWT,Energy Web Token,1.0619,1.597780329123628,31922984.342200004
CRYPTO:EXDUSD,EXD,Exorde,0.0056004,4.417559753986675,84006
CRYPTO:EXPERTUSD,EXPERT,EXPERT_MONEY,0.0013229,4.395517676767668,1045090.6206613856
CRYPTO:EXSUSD,EXS,EX Sports,0.011329,-6.464663143989425,
CRYPTO:EXVGUSD,EXVG,Exverse,0.0074276,-3.1161546990151874,238871.616
CRYPTO:EYWAUSD,EYWA,EYWA,0.013679,-1.256952972621533,1366734.795422
CRYPTO:EZUSD,EZ,EasyFi,0.0096125,-0.21792144450784467,61266.3741875
CRYPTO:EZETHUSD,EZETH,Renzo Restaked ETH,2711.61,4.89584340728419,822973208.1814413
CRYPTO:FUSD,F,SynFutures,0.012909,-0.8529931606854682,22288624.472205
CRYPTO:F2CUSD,F2C,Ftribe Fighters (F2 NFT),0.00022009,-0.744114728961853,133088.42299999998
CRYPTO:F3USD,F3,Friend3,0.0037788,-5.4328688565823136,1391543.1
CRYPTO:FACTUSD,FACT,FACT0RN,3.6098,3.709024046887114,3733144.0673414445
CRYPTO:FACTRUSD,FACTR,Defactor,0.023311,-4.736218380940707,2959039.106749
CRYPTO:FAFOUSD,FAFO,FAFO,0.00068797,-3.129368901190447,687963.8789107596
CRYPTO:FAIFRUSD,FAI,Freysa,0.018491,0.2983617229033281,151435742.70000002
CRYPTO:FAIR3USD,FAIR3,Fair and Free,0.012289,-5.402697495183046,11500220.863557
CRYPTO:FAKEAIUSD,FAKEAI,DeepFakeAI,0.0024429,-4.143613890523836,2332743.89720784
CRYPTO:FAKTUSD,FAKT,Medifakt,0.00045438,0.5287727604593043,
CRYPTO:FANFUSD,FAN,Film.io,0.00065412,-7.356315327309293,1499312.236413303
CRYPTO:FANCUSD,FANC,FANC,0.0050877,-3.713166411173575,6454437.591773438
CRYPTO:FANDUSD,FAND,Fandomdao,0.020302,0.3261514133227915,698390.8302
CRYPTO:FARCUSD,FAR,Farcana,0.00096495,-7.332180927686545,3844489.52336505
CRYPTO:FARFUSD,FAR,Few and Far Protocol,0.00062217,-2.2083556002640496,6221.697511320001
CRYPTO:FARMUSD,FARM,Harvest Finance,35.298,-1.0694288913773737,23726731.443267476
CRYPTO:FARM2USD,FARM,FARM,5.7048,4.214391406806593,
CRYPTO:FARTBOYUSD,FARTBOY,Fartboy,0.043323,-7.459883919426439,43298758.918611
CRYPTO:FARTCOINUSD,FARTCOIN,Fartcoin,1.3094,-6.279985678481927,1309397716.4064
CRYPTO:FASTEUSD,FAST,Edge Video AI,0.0029269,-2.683202553531053,58538
CRYPTO:FBFRUSD,FB,Fractal Bitcoin,0.51397,-6.386309848898598,19441519.25377338
CRYPTO:FBXFIUSD,FBX,Finblox,2.8831e-05,-3.2711534590350935,57692.688494837
CRYPTO:FCONUSD,FCON,SpaceFalcon,6.6867e-05,-3.9032522311484215,1165128.581033763
CRYPTO:FCT2USD,FCT2,FirmaChain,0.033642,-0.1306180609155209,33489266.455557484
CRYPTO:FDCUSD,FDC,Fidance,6.2077e-08,-2.771512976080821,3103.85
CRYPTO:FDMFUSD,FDM,Freedom,0.015069,0.7757640607236108,5751273.207054
CRYPTO:FDTUSD,FDT,Frutti Dino,3.8538e-05,11.423367161072088,2851.3709519565205
CRYPTO:FDUSDUSD,FDUSD,First Digital USD,0.99835,-0.024033887781774097,1514067262.9241295
CRYPTO:FEARUSD,FEAR,Fear,0.034173,-3.212737626427183,605388.808449
CRYPTO:FEARNOTUSD,FEARNOT,FEAR NOT,7.5876e-07,0.706094712253132,319202.7444
CRYPTO:FEGFUSD,FEG,Feed Every Gorilla,0.00010324,0.38895371450796984,8647957.702669019
CRYPTO:FEIUSD,FEI,Fei USD,0.98015,-1.2831230045624473,3232131.497778838
CRYPTO:FERUSD,FER,Ferro,0.001211,1.7647058823529385,1129294.242951
CRYPTO:FERCUSD,FERC,FairERC20,0.0041748,-0.19135093761959898,41748
CRYPTO:FETUSD,FET,Artificial Superintelligence Alliance,0.84279,-0.5747804739873525,2014962266.7872267
CRYPTO:FEVRUSD,FEVR,RealFevr,1.0759e-05,7.893179835337294,115971.96447958198
CRYPTO:FHEUSD,FHE,Mind Network,0.091197,5.450801656525471,22708053
CRYPTO:FIDAUSD,FIDA,Solana Name Service,0.104446,-5.423498505299398,103496754.39566487
CRYPTO:FIGHT2USD,FIGHT,FIGHT,0.00075416,-16.159729633582355,754142.7072016993
CRYPTO:FIGHTTOUSD,FIGHT,FIGHT TO MAGA,0.00067997,-6.871284959048948,679970
CRYPTO:FILUSD,FIL,Filecoin,3.0798,-1.967025272136987,2050536325.1238
CRYPTO:FINUSD,FIN,DeFiner,0.00032148,-0.024878716258228194,54008.64000000001
CRYPTO:FINALUSD,FINA,Lufina,0.10783,0.8699719363891489,8027742.0735599995
CRYPTO:FINCUSD,FINC,Finceptor,0.024589,1.2196639701306746,1135963.4005016007
CRYPTO:FINE2USD,FINE,Fine,1.4979e-09,-2.0532269665860277,630151.551
CRYPTO:FINETHISUSD,FINE,This Is Fine,1.4999e-09,9.457782967233456,103493.09999999999
CRYPTO:FINETHISUSD,FINE,This Is Fine,1.4999e-09,9.457782967233456,103493.09999999999
CRYPTO:FIOUSD,FIO,FIO Protocol,0.020391,0.8856125074213269,16520696.011045353
CRYPTO:FIREUSD,FIRE,Fire Protocol,0.00032078,-6.635222872448836,
CRYPTO:FIREMUSD,FIRE,Matr1x Fire,0.067687,-4.5152084540073245,4516840.420108
CRYPTO:FIROUSD,FIRO,Firo,0.70086,0.04710719027023146,12094982.682451643
CRYPTO:FISUSD,FIS,StaFi,0.20909,-1.1254551473022147,23661011.950614993
CRYPTO:FISH22USD,FISH2,FISH2,7.3206e-05,-6.100994446596915,73206
CRYPTO:FISHWUSD,FISHW,Fishwar,0.0013131,0.17549214100412036,2369087.6889627
CRYPTO:FITFIUSD,FITFI,Step App,0.0017954,-4.123050630207216,6750704
CRYPTO:FIUUSD,FIU,beFITTER,0.00011949,1.3314111261872457,5675.5515537
CRYPTO:FIWAUSD,FIWA,DeFi Warrior (FIWA),3.1498e-05,4.8325900286227865,16378.960000000001
CRYPTO:FLAMEUSD,FLAME,FireStarter,0.0044078,0.9157928476578623,302111.76684359997
CRYPTO:FLASHPUSD,FLASH,Flash Protocol,3.5788e-05,9.496463761107412,29525.1
CRYPTO:FLATUSD,FLAT,Flat Earth,0.00076796,-10.079985032040792,579605.8497909601
CRYPTO:FLAYUSD,FLAY,Flayer,0.014009,-1.6429123078003218,8405400
CRYPTO:FLDTUSD,FLDT,FluidTokens,0.23188,6.30358043368634,4306114.2671888005
CRYPTO:FLIPUSD,FLIP,Chainflip,0.42183,-3.7866690998676953,7280336.55105
CRYPTO:FLIXUSD,FLIX,OmniFlix Network,0.021799,41.52437836785041,5466286.3944149995
CRYPTO:FLMUSD,FLM,Flamingo,0.035398,-8.237761151526145,19264492.41132653
CRYPTO:FLOCKUSD,FLOCK,Flock.io,0.095665,-2.7408967432774793,16926413.47695229
CRYPTO:FLOKIUSD,FLOKI,FLOKI,0.00011288,-1.3449781659388664,1086477541.1586256
CRYPTO:FLOKICEOUSD,FLOKICEO,FLOKI CEO,1.0999e-12,1.8237363451212745,461958
CRYPTO:FLORKCUSD,FLORK,flork cto,0.0060334,237.94880412255645,5663692.372731654
CRYPTO:FLOWUSD,FLOW,Flow,0.45131,0.002216066481996676,713709737.3514255
CRYPTO:FLOWERUSD,FLOWER,FlowerAI,0.00040798,8.485122450607603,407979.4247482
CRYPTO:FLRUSD,FLR,FLARE,0.019827,0.03530895334174054,1291310826.3066945
CRYPTO:FLTUSD,FLT,Fluence,0.048863,-1.9011636085934112,4418839.552708999
CRYPTO:FLUID3USD,FLUID,Fluid,4.8748,2.8265271684103834,192246527.26439998
CRYPTO:FLURRYUSD,FLURRY,Flurry Finance,0.0001,-2.200488997555013,
CRYPTO:FLUX2USD,FLUX,Flux,0.32961,-3.854452154644589,126703702.22001432
CRYPTO:FLUXBUSD,FLUXB,Fluxbot,0.011489,-0.02610511660286517,4973547.382983999
CRYPTO:FLXUSD,FLX,Reflexer Ungovernance Token,1.7544,1.510154487068218,339995.7024
CRYPTO:FLYUSD,FLY,Franklin,0.00019469,2.662940307951902,328463.57692637
CRYPTO:FLZUSD,FLZ,Fellaz,1.7477,10.015107641948887,824695832.638
CRYPTO:FMBUSD,FMB,Flappymoonbird,0.0038498,-1.557265962615378,196339.8
CRYPTO:FMCFUSD,FMC,Fame AI,0.00065097,-7.725774931172694,1692522
CRYPTO:FMCUSD,FMC,Fimarkcoin,0.0024032,1.6281135027699032,61966199.1370048
CRYPTO:FNCTUSD,FNCT,Financie Token,0.0015804,0.06331518298088722,5246377.957584
CRYPTO:FNCYUSD,FNCY,FNCY,0.0031818,-7.146817637960725,3509885.652668425
CRYPTO:FNFUSD,FNF,FunFi,6.4997e-11,-0.023072663508274523,32.49849999746512
CRYPTO:FNSUSD,FNS,FAUNUS,0.0058647,-0.5494225975479496,
CRYPTO:FNZUSD,FNZ,Fanzee,0.00032158,-4.4792966197350434,8039.500000000001
CRYPTO:FOCAIUSD,FOCAI,Focai.fun,8.2366e-05,-1.0452208179153213,82366
CRYPTO:FOGUSD,FOG,FOGNET,0.087937,0.43405256605024195,43968500
CRYPTO:FOMO3USD,FOMO,FOMO,3.0748e-05,-1.4044763676008623,3074400.2759999996
CRYPTO:FONSUSD,FON,FONSmartChain,0.28929,-0.676371626725272,4768576.263658131
CRYPTO:FORUSD,FOR,ForTube,0.0010519,-2.077897875512491,836260.5
CRYPTO:FORAUSD,FORA,UFORIKA,0.00012919,-2.372855739439281,95424.18033223
CRYPTO:FOREXUSD,FOREX,handleFOREX,0.00063617,-1.9799081692397789,72633.05698034
CRYPTO:FORM2USD,FORM,Form,0.00011104,-7.49750083305565,126030.4
CRYPTO:FORMFUSD,FORM,Four,2.6008,-5.583590488291899,993160357.180008
CRYPTO:FORTUSD,FORT,Forta,0.072316,-1.3410824158583305,41304825.259292506
CRYPTO:FORTHUSD,FORTH,Ampleforth Governance Token,3.0136,-1.0014775898867172,43225734.79789623
CRYPTO:FORWARDUSD,FORWARD,Forward Protocol,0.00073596,-0.2921703701718117,3679669.4738142
CRYPTO:FOURUSD,FOUR,FourCoin,1.4929e-06,-1.3480473138174882,662847.6
CRYPTO:FOUR42USD,FOUR,4,0.00030928,-1.3649700216864415,1237120
CRYPTO:FOXUSD,FOX,Shapeshift FOX Token,0.034539,4.877752836255531,26674003.976124
CRYPTO:FOXSYUSD,FOXSY,Foxsy AI,0.027115,-5.7073085644514165,10940054.532605
CRYPTO:FOXYLUSD,FOXY,Foxy,0.0037066,10.32953293840979,11119800
CRYPTO:FPUSD,FP,Forgotten Playland,0.00057197,-19.34201063274717,314583.5
CRYPTO:FPFTUSD,FPFT,Peruvian National Football Team Fan Token,0.0010729,-0.12102029417241536,24333.3698542
CRYPTO:FPSWUSD,FPS,Web3War,0.022199,0.20312358941951747,791265.5958885147
CRYPTO:FRAUSD,FRA,Findora,0.00016329,-13.529972463461132,1863216.6495978483
CRYPTO:FRAXUSD,FRAX,Frax,1.0003,0.0299970002999667,315190323.7638002
CRYPTO:FRBKUSD,FRBK,FreeBnk,0.00081196,-5.931692849529629,196697.31
CRYPTO:FREDFUSD,FRED,First Convicted RACCON,0.0099905,-1.0857709469509194,9988678.405025048
CRYPTO:FREERUSD,FREE,FreeRossDAO,6.7547e-05,-0.8314603440424166,521243.55589202896
CRYPTO:FREEUSD,FREE,FREEdom Coin,8.6776e-08,7.9773533254526106,862466.664
CRYPTO:FRICUSD,FRIC,FRIC,0.0040068,-14.442143909154934,4006771.0348427994
CRYPTO:FRIENDUSD,FRIEND,Friend.tech,0.067957,-4.303437398786142,992093.0368907
CRYPTO:FRINUSD,FRIN,Fringe Finance,0.00029059,0.5677687380993658,190215.40444491
CRYPTO:FRMUSD,FRM,Ferrum Network,0.00041388,-17.172647041165526,118787.63695075865
CRYPTO:FROCUSD,FROC,Based Froc,3.9197e-05,4.8440592735248496,3919699.9999999995
CRYPTO:FROGE2USD,FROGE,Froge (ETH),3.7998e-09,-2.3484124318598747,2623457.916
CRYPTO:FRRUSD,FRR,Frontrow,1.2629e-05,1.1211104331909605,42096.666662457
CRYPTO:FRTSUSD,FRTS,Fruits,7.1354e-06,1.9255492386366875,150320.36971535027
CRYPTO:FRXETHUSD,FRXETH,Frax Finance - Frax Ether,2554.17,2.3454559295481756,133254069.206025
CRYPTO:FRXUSDUSD,FRXUSD,Frax USD,1.0002,0.0099990000999889,77705112.08809626
CRYPTO:FSNUSD,FSN,Fusion,0.016429,-1.522507942216632,1280621.97313375
CRYPTO:FSTUSD,FST,Futureswap,0.0018031,-2.8345098884518016,47971.5782767
CRYPTO:FTUSD,FT,FractonX,0.22999,-2.1485704560925796,20117735.8778
CRYPTO:FTIUSD,FTI,FansTime,4.2228e-06,-3.3861078063512426,
CRYPTO:FTMUSD,FTM,Fantom,0.57214,-1.62654745529574,
CRYPTO:FTNUSD,FTN,Fasttoken,4.3568,0.020661631350574597,1900704159.8384
