symbol,name,close,change,volume,market_cap_basic
OTC:FNCH,FNCH,13.5,5.88235294117647,1616,21677799.57789716
OTC:FNCHF,FNCHF,1.35,7.1428571428571495,10000,552284703.5979
OTC:FNCJF,FNCJF,0.0504,-4.182509505703423,3000,12143060.37
AMEX:FNCL,FNCL,69.81,0.05733123118819873,63303,
OTC:FNCNF,FNCNF,14.05,1.0791366906474844,6427,4532279423.345559
OTC:FNCSF,FNCSF,4.335,1.808360732738374,2340,241970383.9176
OTC:FNCTF,FNCTF,14.165,2.1268925739005042,707,37663232023.487144
NYSE:FND,FND,75.35,0.21279425455512246,1792587,8108110998.000001
AMEX:FNDA,FNDA,27.16,-0.03680529996320045,1440829,
AMEX:FNDB,FNDB,22.61,0.04424778761061066,104679,
AMEX:FNDC,FNDC,38.76,0.7276507276507307,126478,
AMEX:FNDE,FNDE,30.96,0.617484562885932,441150,
AMEX:FNDF,FNDF,37.76,0.7201920512136463,783515,
AMEX:FNDX,FNDX,23.13,0,1779033,
OTC:FNEC,FNEC,0.06,66.71297582661849,200,6013500
NYSE:FNF,FNF,57.87,-3.13023100100436,1906256,15893404991.999998
OTC:FNFI,FNFI,8.3,0,1421,9237901
AMEX:FNGA,FNGA,433.7,0.4423446582829543,5159213,
AMEX:FNGB,FNGB,15.68,-2.0612117426608485,5181199,
AMEX:FNGD,FNGD,10.84,1.879699248120294,3432219,
AMEX:FNGG,FNGG,154.29,-3.0780827941453643,39455,
AMEX:FNGO,FNGO,79.87,-2.2518663566270827,25312,
NASDAQ:FNGR,FNGR,3.5,8.695652173913036,860481,199994149.99999997
AMEX:FNGS,FNGS,54.9,-1.0454217736121094,125946,
OTC:FNICF,FNICF,0.0247,15.151515151515149,39000,3466298.4942857134
NASDAQ:FNK,FNK,49.28,0.08123476848090809,17050,
NASDAQ:FNKO,FNKO,3.51,-16.428571428571438,2255563,192809730
NASDAQ:FNLC,FNLC,24.47,-1.6083634901487822,12057,273960421
OTC:FNLIF,FNLIF,27.02,-1.6381507098653052,100,1620319968.454017
OTC:FNLPF,FNLPF,14.2,3.7253469685902103,9955,10463888137.643732
OTC:FNMA,FNMA,6.59,-1.7883755588673638,3047993,7631797766.999999
OTC:FNMAG,FNMAG,18.07,0,150,7631797767
OTC:FNMAH,FNMAH,8.975,-0.8287292817679676,4545,7631797767
OTC:FNMAI,FNMAI,10.19,3.4517766497461917,205,7631797767
OTC:FNMAJ,FNMAJ,10.155,1.0447761194029717,100,7631797767
OTC:FNMAK,FNMAK,17.9625,2.760297482837518,250,7631797767
OTC:FNMAL,FNMAL,17.4,-1.248581157775269,1355,7631797767
OTC:FNMAM,FNMAM,18.515,0.5157437567860959,400,7631797767
OTC:FNMAN,FNMAN,17.8,2.298850574712656,1800,7631797767
OTC:FNMAO,FNMAO,16.85,-0.9406231628453857,200,7631797767
OTC:FNMAP,FNMAP,16.55,-2.5897586815773854,300,7631797767
OTC:FNMAS,FNMAS,12.2,0.08203445447087603,204387,7631797767
OTC:FNMAT,FNMAT,11,-0.1814882032667838,7603,7631797767
OTC:FNMCF,FNMCF,0.3226,1.9273301737756696,169263,87902708.97155556
OTC:FNMFM,FNMFM,16,-5.88235294117647,2064,7631797767
OTC:FNMFN,FNMFN,20.09,-1.0344827586206937,926,7631797767
OTC:FNNCF,FNNCF,6.25,11.408199643493756,1000,373416436.74456006
OTC:FNNNF,FNNNF,2.9,1.7543859649122744,9500,592925533.7589786
OTC:FNNTF,FNNTF,26.42,36.6024156187955,750,2909754652.9959326
OTC:FNNZF,FNNZF,0.0007,0,7000,3574265.6961600003
CBOE:FNOV,FNOV,46.9725,-0.005321979776487135,4784,
OTC:FNQQF,FNQQF,0.00395,-9.19540229885056,138004,5690167.365
OTC:FNRN,FNRN,9.85,0,55996,156594599
OTC:FNTTF,FNTTF,0.15,-17.355371900826448,1656,2831699.9999999995
NYSE:FNV,FNV,169.23,2.408472012102868,1012566,32591209917.678223
OTC:FNVTF,FNVTF,10,0,200,53277921.99999999
NASDAQ:FNWB,FNWB,9.86,-1.0040160642570424,4546,93084495
NASDAQ:FNWD,FNWD,30.25,-0.4606778545574221,6071,130815666
NASDAQ:FNX,FNX,108.59,-0.12875931205739038,9437,
NASDAQ:FNY,FNY,76.95,-0.29800466442083956,11766,
NYSE:FOA,FOA,21.4,2.73643783005281,69256,235573224.00000003
OTC:FOBIF,FOBIF,0.01061,-33.6875,12959,6447938.34468
OTC:FOCIF,FOCIF,2.5,-19.35483870967742,100,146559059.375
CBOE:FOCT,FOCT,41.83,0,5868,
NYSE:FOF,FOF,11.835,0,31779,327437761.5
OTC:FOFA,FOFA,0.321868,0,100,7464103
OTC:FOJCF,FOJCF,16.5244,1.0357688780189518,294,14826756969.08794
OTC:FOJCY,FOJCY,3.18,0,9789,14817324296.91897
NASDAQ:FOLD,FOLD,5.98,-1.644736842105257,8856154,1841427202
OTC:FOLGF,FOLGF,0.08,17.474302496328942,72113,88731320
OTC:FOMI,FOMI,0.0002,0,169,
OTC:FOMTF,FOMTF,0.29,189.99999999999997,140,11485378.441558441
NASDAQ:FONR,FONR,12.39,-1.2749003984063756,8581,78276331
OTC:FONU,FONU,1e-06,0,2000000,848
AMEX:FOPC,FOPC,25.33,0.11857707509880468,2719,
NYSE:FOR,FOR,19.71,-1.4007003501750757,123683,1001737034
NASDAQ:FORA,FORA,1.91,-3.9718451483157455,5202,59579701.99999999
NASDAQ:FORD,FORD,7.86,-1.0075566750629732,12504,8654402
OTC:FORFF,FORFF,14.02,-15.030303030303033,1002,24087898113.352802
AMEX:FORH,FORH,21.8422,1.8417322540937726,4362,
NASDAQ:FORL,FORL,11.35,0.17652250661959024,153,46287035.35526316
NASDAQ:FORM,FORM,29.8,-0.5672339005672278,400019,2296883731.9999995
NASDAQ:FORR,FORR,10.1,-5.69561157796453,52097,191707615.00000003
NASDAQ:FORTY,FORTY,97.1133,6.239251723006235,2113,1451193490.27296
OTC:FORW,FORW,0.00568,1.2477718360071257,80029,3235636
OTC:FORZ,FORZ,1e-06,-99,4000,2521.83
NASDAQ:FOSL,FOSL,1.31,4.800000000000004,296733,70237008
NASDAQ:FOSLL,FOSLL,13.99,-4.700272479564029,6934,70237008
OTC:FOSUY,FOSUY,13.205,-0.33962264150943344,267,4308130877.502999
OTC:FOSYF,FOSYF,0.3539,-2.5873933388384307,5500,74559464.64117646
OTC:FOTB,FOTB,135,-10,411,119731367.16678298
NYSE:FOUR,FOUR,85.53,0.11705489874750592,1222031,7579647334.000001
NYSE:FOUR/PA,FOUR/PA,104.33,0.0767386091127082,53207,7579647334
AMEX:FOVL,FOVL,69.2325,0.018058364634502805,3124,
CBOE:FOWF,FOWF,26.503,0.9445819843839312,21,
NASDAQ:FOX,FOX,46.72,-0.5110732538330536,986053,21950970956
NASDAQ:FOXA,FOXA,50.24,-0.3570011900039661,5679943,21950970956
NASDAQ:FOXF,FOXF,23.78,11.381733021077281,2051259,991921954
AMEX:FOXO,FOXO,0.7,-2.737251632624712,1018077,2751017
NASDAQ:FOXX,FOXX,5.7259,-0.6437619295505759,4807,41687973
AMEX:FOXY,FOXY,25.06,-0.2392506399258046,1981,
OTC:FOYJ,FOYJ,1e-06,0,100000,123127.09999999999
NASDAQ:FPA,FPA,30.835,0.5707762557077649,1341,
OTC:FPAFF,FPAFF,0.6275,-12.555741360089195,8000,2668990472.186933
OTC:FPAFY,FPAFY,3.515,-1.2640449438202228,13167,3013879335.02
CBOE:FPAG,FPAG,30.67,-0.03259452411994136,17917,
CBOE:FPAS,FPAS,25.2608,-0.13520458588654677,162,
NASDAQ:FPAY,FPAY,1.38,5.3435114503816665,21838,29616853.999999996
OTC:FPBC,FPBC,5.94,2.413793103448286,200,11518806.211055277
AMEX:FPE,FPE,17.38,0.05757052389175596,719426,
AMEX:FPEI,FPEI,18.6,0.10764262648010295,457169,
NYSE:FPF,FPF,17.82,0.621118012422357,83104,1084307796
CBOE:FPFD,FPFD,21.1851,0.02407932011330865,8244,
NYSE:FPH,FPH,5.38,0.18621973929236102,80255,579709461.0000001
NYSE:FPI,FPI,10.12,1.3013013013012915,475410,477596946
OTC:FPLSF,FPLSF,5.5,2.6215132008582946,31946,489735406.4036222
OTC:FPMI,FPMI,0.0001,0,100,3426.2000000000003
OTC:FPOCF,FPOCF,0.171,-2.2857142857142723,21720,53855359.875000015
OTC:FPRGF,FPRGF,0.13,8.333333333333341,34228,39537994
CBOE:FPRO,FPRO,22.6581,0.3987929865606757,4331,
OTC:FPRUF,FPRUF,65.08,11.514736120630568,109,6012827973.699158
OTC:FPRUY,FPRUY,33,-5.17241379310344,7100,6150672054.99621
OTC:FPWM,FPWM,1e-06,0,225,
AMEX:FPX,FPX,125.8,-0.4037685060565317,29257,
NASDAQ:FPXE,FPXE,28.02,0.1647964709961755,1274,
NASDAQ:FPXI,FPXI,50.95,0.45347003154574916,5575,
AMEX:FQAL,FQAL,64.65,-0.24687548217867086,38188,
OTC:FQVLF,FQVLF,13.9065,3.54802680565897,309735,11600886983.341282
OTC:FQVTF,FQVTF,10.685,-0.954764553207265,1037,1314191425.5100234
OTC:FQVTY,FQVTY,11,5.973025048169549,105,1381856848.1704998
NYSE:FR,FR,49.53,0.24286581663631765,978399,6759807763
NYSE:FRA,FRA,12.61,0.3182179793158246,50232,444278042
OTC:FRACF,FRACF,1.29,-0.7692307692307698,2500,127315129.55865923
NASDAQ:FRAF,FRAF,38.81,0,13165,172333563
NASDAQ:FRBA,FRBA,14.62,-1.6812373907195695,31918,367464971.99999994
OTC:FRBKQ,FRBKQ,0.0002,0,1203,14186
OTC:FRBP,FRBP,9.5,-7.317073170731707,2870,1293859720
OTC:FRCB,FRCB,0.0025,-10.714285714285712,37352,465547
OTC:FRCCL,FRCCL,0.0002,0,484,465547
OTC:FRCEF,FRCEF,1.85,8.823529411764714,2700,1979788237.7083335
OTC:FRCHL,FRCHL,0.0002,0,1210,465547
OTC:FRCIL,FRCIL,0.0002,0,500,465547
OTC:FRCJL,FRCJL,0.0015,649.9999999999999,980,465547
OTC:FRCKL,FRCKL,0.0002,0,550,465547
OTC:FRCLL,FRCLL,0.0002,0,1800,465547
OTC:FRCML,FRCML,0.0002,0,335,465547
OTC:FRCOF,FRCOF,328.45,2.003105590062108,4000,103234296771.24327
OTC:FRCOY,FRCOY,33.47,1.949436491014318,25106,104931315228.1049
NASDAQ:FRD,FRD,15.8,-2.2881880024737224,5471,110134474
CBOE:FRDM,FRDM,37.48,0.9426339886883769,54383,
OTC:FREGP,FREGP,16,-0.062460961898823,600,3497320563
OTC:FREJN,FREJN,16.22,2.984126984126977,450,3497320563
OTC:FREJP,FREJP,15.3,-5.846153846153842,11895,3497320563
OTC:FREKF,FREKF,27.76,7.181467181467194,412,1643227564.6946077
AMEX:FREL,FREL,27.03,0.6329113924050697,122127,
OTC:FREVS,FREVS,16.6,-2.295467922307222,350,124024321
OTC:FRFC,FRFC,40.15,-3.7170263788968927,100,17144049.032530118
OTC:FRFHF,FRFHF,1576.25,-1.2999292427724305,3912,38191109877.68602
OTC:FRFLF,FRFLF,0.633416,124.93465909090907,400,11215835.5602
NYSE:FRGE,FRGE,14.5,6.6176470588235325,62056,178759555.00000003
OTC:FRGGF,FRGGF,0.63,2.2727272727272747,1499,52280703.65853659
NASDAQ:FRGT,FRGT,1.25,-3.1007751937984525,2072089,2931342
NASDAQ:FRHC,FRHC,156.07,0.2569538125521974,36332,9460998208.000002
OTC:FRHLF,FRHLF,8.445,1.9804371452723064,84999,1384644958.4134862
AMEX:FRI,FRI,27.13,0.6679035250463812,15622,
OTC:FRIVF,FRIVF,0.5335,9.593262119967125,4000,1182748359.7602
OTC:FRMA,FRMA,0.0001,0,40227,40541.327000000005
NASDAQ:FRME,FRME,37.76,-0.5530682117461176,197503,2201671760
NASDAQ:FRMEP,FRMEP,25.1777,-0.08849206349205463,728,2201671760
OTC:FRMO,FRMO,8.1,-0.9053095179838494,9413,356584545.99999994
OTC:FRMUF,FRMUF,4.37,-4.99999999999999,4034,159810248.1816
CBOE:FRNW,FRNW,13.95,2.2352510076951244,5847,
NYSE:FRO,FRO,17.35,1.4026884862653535,1945211,3862507301
NASDAQ:FROG,FROG,39,10.606920022688605,3227308,4467896439
NASDAQ:FRPH,FRPH,27.35,-0.725952813067148,26574,522038583
NASDAQ:FRPT,FRPT,80.47,-1.9137006338371614,966810,3925092344.0000005
OTC:FRRFF,FRRFF,42,-41.121797972066496,400,1179474020.5769231
OTC:FRRPF,FRRPF,4.14,-12.195121951219516,28900,448050906.3809524
OTC:FRSB,FRSB,14.8,0.2710027100271065,1560,45667057.29949239
NASDAQ:FRSH,FRSH,14.56,-1.154107264086897,2106839,4295385780
OTC:FRSHY,FRSHY,7.5,80.50541516245487,186,1893185995.2861998
OTC:FRSPF,FRSPF,0.226,2.7272727272727297,16800,
NASDAQ:FRST,FRST,8.96,-1.3215859030836918,61319,221515702
NASDAQ:FRSX,FRSX,0.6594,2.710280373831771,63472,14434624.785600001
NYSE:FRT,FRT,93.5,-1.8166544156253321,1249885,8122259933
NYSE:FRT/PC,FRT/PC,20.53,0.09751340809361078,6638,8122259933
OTC:FRTAF,FRTAF,39.73,-0.6750000000000078,150,4723921066.458379
OTC:FRTAY,FRTAY,20.3,-3.33333333333333,100,4874740254.46086
OTC:FRTD,FRTD,1e-06,0,112800,570
OTC:FRTN,FRTN,0.02935,0.1706484641638274,25300,682764.0000000001
AMEX:FRTY,FRTY,16.57,-1.8655611489487787,25213,
OTC:FRVWY,FRVWY,18,28.20512820512821,1500,1392061200
OTC:FRZCF,FRZCF,1.8475,23.16666666666666,1553,3529884503.6301003
OTC:FRZT,FRZT,0.0091,-4.210526315789466,3000,683009.9999999999
NASDAQ:FSBC,FSBC,28.32,-0.7708479327259946,27653,604943245.0000001
AMEX:FSBD,FSBD,46.525,-0.2080562824417685,697,
OTC:FSBH,FSBH,8.3,-7.77777777777777,200,
NASDAQ:FSBW,FSBW,39.82,-0.7230117177761136,10072,308843919.00000006
AMEX:FSCC,FSCC,24.0876,0.3708549665397091,923,
NYSE:FSCO,FSCO,7.09,0.14124293785310432,844630,
OTC:FSCR,FSCR,7.22,8.083832335329342,100,9978040.000000002
NASDAQ:FSCS,FSCS,35.25,0.5316054255695337,3343,
OTC:FSDK,FSDK,63,0,500,
NASDAQ:FSEA,FSEA,11,-0.9428440210001113,16020,52038282
AMEX:FSEC,FSEC,42.99,0.0931315483119887,348186,
OTC:FSEN,FSEN,2.39,3.913043478260883,11049,1088659340
CBOE:FSEP,FSEP,44.9,-0.13633947417001463,9916,
NASDAQ:FSFG,FSFG,27.53,0.842490842490844,36570,190483820
OTC:FSGB,FSGB,9.65,-0.5154639175257623,100,
NASDAQ:FSGS,FSGS,28.52,0.31656700668308074,992,
NASDAQ:FSHP,FSHP,10.4,0.19267822736030416,500,92175195.99999999
OTC:FSHRF,FSHRF,0.01105,-40.909090909090914,1567,15255031.089999998
AMEX:FSI,FSI,4.45,13.231552162849871,47862,56281517
AMEX:FSIG,FSIG,18.98,0.052714812862422585,213987,
NYSE:FSK,FSK,19.91,-0.6487025948103743,1260154,5576122713
AMEX:FSLD,FSLD,50.3065,0.18979829201453405,651,
NASDAQ:FSLR,FSLR,140.68,5.173444976076567,5430363,15087152143
NYSE:FSLY,FSLY,7.68,0.7874015748031444,3805309,1112063999
NYSE:FSM,FSM,5.69,6.156716417910449,20035564,1744145409.9255996
AMEX:FSMB,FSMB,19.8,0.10111223458038206,140822,
AMEX:FSMD,FSMD,39.51,-0.3279515640766967,244779,
OTC:FSMK,FSMK,27,0,400,59290270.97142857
OTC:FSNUY,FSNUY,12.2,0.8181142054375541,21192,27014799347.34555
AMEX:FSP,FSP,1.52,0.6622516556291397,64064,157421411
OTC:FSPKF,FSPKF,20.7,12.745098039215685,1000,12135512971.401947
OTC:FSPM,FSPM,0.0001,0,586,1258.9999999999998
OTC:FSRL,FSRL,9.3,0,105,75609003
NYSE:FSS,FSS,89.56,-0.03348588012055043,325103,5460369300.999999
AMEX:FSST,FSST,25.0448,0.041143222353141905,179,
AMEX:FSTA,FSTA,51.03,-0.44869293796331816,84659,
NASDAQ:FSTR,FSTR,18.09,-0.44028618602092373,16777,191017884
OTC:FSTTF,FSTTF,0.0929,-1.1702127659574508,6400,10685250.648888888
OTC:FSUGY,FSUGY,20.61,-0.36980639547530686,87171,31424469238.684387
OTC:FSUMF,FSUMF,10.45,2.200488997555009,7394,32157831509.702377
NASDAQ:FSUN,FSUN,36.39,0.46935394809497993,60843,1009965048
NASDAQ:FSV,FSV,173.4,-0.8576329331046313,61651,7879902890.663906
OTC:FSXLF,FSXLF,0.32,-0.6211180124223609,52402,35989044.62222222
AMEX:FSYD,FSYD,46.8879,0.0915786103106053,5724,
NASDAQ:FSZ,FSZ,73.24,0.2875530603861341,306,
NYSE:FT,FT,7.45,0,29909,187232655
NASDAQ:FTA,FTA,74.47,0.013430029546071873,26475,
NASDAQ:FTAG,FTAG,25.35,1.3189448441247076,17,
NASDAQ:FTAI,FTAI,107.13,-2.6179438232888006,1839488,10986821519.999998
NASDAQ:FTAIM,FTAIM,26.6603,0.9106840728698683,6524,10986821520
NASDAQ:FTAIN,FTAIN,25.53,0.3537735849056598,5075,10986821520
AMEX:FTBD,FTBD,48.4587,0.09108822545265323,961,
OTC:FTBYF,FTBYF,0.43015,-1.4068688572686006,1275,20941647.916666668
NASDAQ:FTC,FTC,136.96,0.1755412521942723,22826,
AMEX:FTCB,FTCB,20.72,-0.1445783132530175,364807,
AMEX:FTCE,FTCE,20.0248,-0.17547357926221174,2106,
OTC:FTCHQ,FTCHQ,1e-06,0,6450,395
NASDAQ:FTCI,FTCI,3.37,2.12121212121213,25329,44051114
OTC:FTCO,FTCO,3.1,-0.9584664536741151,72253,74936943
NASDAQ:FTCS,FTCS,88.94,-0.4365834546065158,148184,
NASDAQ:FTDR,FTDR,53.12,-0.6545726575649924,518354,3908877625.9999995
NASDAQ:FTDS,FTDS,50.3443,-0.0029793945075856517,2020,
AMEX:FTEC,FTEC,169.86,-0.011773016246751714,307011,
OTC:FTEG,FTEG,0.0001,0,1111974,440151
NASDAQ:FTEK,FTEK,0.97,1.8907563025210101,40341,29846181.999999996
NASDAQ:FTEL,FTEL,0.5247,-0.8128544423440397,32309,10976827.890600001
AMEX:FTF,FTF,6.4,0,51890,258594560
OTC:FTFI,FTFI,25.5,0.9501187648455995,552,
NASDAQ:FTFT,FTFT,1.79,4.678362573099419,181583,5460878
NASDAQ:FTGC,FTGC,24.57,0.8620689655172449,199025,
OTC:FTGFF,FTGFF,6.5,0.46367851622875195,2648,163627049.01960784
NASDAQ:FTGS,FTGS,31.45,0.06363347120585293,178560,
AMEX:FTHF,FTHF,24.0619,0.9409504312514811,2,
NASDAQ:FTHI,FTHI,21.82,0,196341,
NASDAQ:FTHM,FTHM,0.82,-3.518060948346869,16464,22301538.999999996
NYSE:FTHY,FTHY,14.16,0.7112375533428139,84597,
NYSE:FTI,FTI,29.86,0.5387205387205392,3203823,12518192893
AMEX:FTIF,FTIF,20.4226,0.03722752877785967,262,
OTC:FTII,FTII,11.02,0.18181818181817794,456,47275369.29919136
NYSE:FTK,FTK,11.82,6.390639063906399,510493,352549198
AMEX:FTKI,FTKI,18.6591,0.16695297401760023,600,
NASDAQ:FTLF,FTLF,15.71,-0.9457755359394615,59857,147424900
AMEX:FTLS,FTLS,63.75,-0.35948733979368064,133710,
OTC:FTMDF,FTMDF,0.0559,16.701461377870565,121420,29522851.419999994
NASDAQ:FTNT,FTNT,97.42,-0.3273992224268398,5721200,74566868463
NASDAQ:FTQI,FTQI,18.91,0.10587612493382514,161357,
AMEX:FTRB,FTRB,24.89,-0.08028904054596377,22255,
NASDAQ:FTRE,FTRE,6.15,3.3613445378151288,4132781,556822985
NASDAQ:FTRI,FTRI,13.4,1.1320754716981158,378399,
OTC:FTRS,FTRS,0.0104,-3.2558139534883686,38800,876880.1502347417
OTC:FTRSF,FTRSF,15.95,2.5723472668810197,110,24087898113.352802
NYSE:FTS,FTS,48.04,-0.9484536082474244,587929,24096603186.812138
AMEX:FTSD,FTSD,90.366,-0.18115541809345131,6125,
NASDAQ:FTSL,FTSL,45.75,0.13131976362443046,336324,
NASDAQ:FTSM,FTSM,59.87,0.050133689839562214,2017646,
OTC:FTSP,FTSP,0.01,0,1524,1222946
OTC:FTSRF,FTSRF,19.816,3.2067207283219554,14033,
OTC:FTURF,FTURF,0.1808,3.788748564867965,5000,12341693.262222223
NYSE:FTV,FTV,70.52,0.9881139911212913,3456609,23968498211
NYSE:FTWO,FTWO,32.48,0.7444168734491157,27200,
NASDAQ:FTXG,FTXG,22.66,-0.3518029903254103,24938,
NASDAQ:FTXH,FTXH,24.52,-1.8021625951141342,278485,
NASDAQ:FTXL,FTXL,78.24,0.9678668215253582,12812,
NASDAQ:FTXN,FTXN,26.42,0.7627765064836112,12076,
NASDAQ:FTXO,FTXO,30.25,-0.09907529722589542,130475,
NASDAQ:FTXR,FTXR,29.98,0.06675567423230833,2441,
OTC:FTZFF,FTZFF,0.258,1.0971786833855897,59700,30181879.166666668
OTC:FUAPF,FUAPF,0.0025,25,157470,780262.4999999999
NYSE:FUBO,FUBO,2.69,-0.3703703703703789,24616012,918742150
OTC:FUEMF,FUEMF,0.4,-19.98399679935987,18702,14159764.745762715
NASDAQ:FUFU,FUFU,3.63,2.542372881355928,709610,592077031.0000001
OTC:FUJHF,FUJHF,18.01,4.466357308584705,489,13161925430.298115
OTC:FUJHY,FUJHY,9.12,0.6622516556291249,96483,13408193020.950586
OTC:FUJIF,FUJIF,18.64,8.24622531939606,26764,22443354111.325787
OTC:FUJIY,FUJIY,11.05,0.913242009132433,93446,26693427035.30142
NYSE:FUL,FUL,54.53,-0.47453914947982845,300604,2954938540
NASDAQ:FULC,FULC,5.37,-0.739371534195934,537284,289868863
OTC:FULO,FULO,0.2913,6.362391602008224,500,5716446.999999999
NASDAQ:FULT,FULT,17.44,-0.39977155910908213,697874,3177637765.9999995
NASDAQ:FULTP,FULTP,19.08,0.5798629414865548,255,3177637766
AMEX:FUMB,FUMB,20.095,0.07470119521912634,43565,
NYSE:FUN,FUN,35.91,4.268292682926826,3155484,3630545313.0000005
NASDAQ:FUNC,FUNC,31.04,-1.5540754836663557,48702,201096802
NASDAQ:FUND,FUND,7.15,0.2805049088359111,55022,213106465
OTC:FUNFF,FUNFF,0.0005,24.999999999999996,1403,
OTC:FUNI,FUNI,0.03,0,23998,3811405
CBOE:FUNL,FUNL,40.8002,-0.3830837632547233,473,
OTC:FUNN,FUNN,0.00205,2.500000000000006,1402069,1621877
OTC:FUNR,FUNR,0.0011,22.222222222222232,32367134,9686756.000000002
OTC:FUPBY,FUPBY,12.69,-2.1588280647648506,2783,5710515688.673699
OTC:FURCF,FURCF,7.5,0.5847325787243125,165,1476148255.8839264
AMEX:FURY,FURY,0.3798,1.3881473571810032,156222,60894258.41886793
NASDAQ:FUSB,FUSB,12.51,-0.04554279824541117,432,71786783
OTC:FUSEF,FUSEF,0.0315,9.375000000000004,231,1184076.81
AMEX:FUSI,FUSI,50.38,-0.00158790650406134,3411,
OTC:FUTL,FUTL,1e-06,0,2804,6716
OTC:FUTS,FUTS,0.0001,0,4000,9611.4
NASDAQ:FUTU,FUTU,102.34,-1.1494252873563195,1535481,4548399450
AMEX:FUTY,FUTY,51.75,0.15482872072769166,130266,
OTC:FUUFF,FUUFF,0.1445,-1.700680272108845,533921,71342487.97999999
OTC:FUUN,FUUN,0.0105,0,36197,
OTC:FUVV,FUVV,0.0001,0,378,945
OTC:FUWAY,FUWAY,15.475,8.596491228070173,206,2316987161.997157
NASDAQ:FV,FV,55.71,0.03591309032142777,143197,
AMEX:FVAL,FVAL,59.26,0.06754474839581079,39503,
NASDAQ:FVC,FVC,34.845,0.04306632213609121,16824,
NASDAQ:FVCB,FVCB,11.6,-1.5280135823429517,23427,213512131
AMEX:FVD,FVD,43.97,-0.045464878381457435,815830,
NASDAQ:FVN,FVN,10.25,0.09765624999999792,400,77326000
NASDAQ:FVNNU,FVNNU,10.25,-0.29182879377431287,7500,78080400
NYSE:FVR,FVR,11.84,2.1570319240724762,155684,207435182
NYSE:FVRR,FVRR,30.74,4.132791327913275,771103,1103849583
AMEX:FWD,FWD,75.86,-0.39390756302520635,20986,
OTC:FWDG,FWDG,1e-06,0,10000,8788.141
OTC:FWEDF,FWEDF,1.4174,6.571428571428566,25140,260157810.41153058
OTC:FWFW,FWFW,0.2,93.98642095053347,1212,5918233
NASDAQ:FWONA,FWONA,87.39,2.031523642732043,84550,30235018597.999996
OTC:FWONB,FWONB,80.5,0.625,100,27506571702.989204
NASDAQ:FWONK,FWONK,95.34,1.5227345330635789,1114662,30235018597.999996
NASDAQ:FWRD,FWRD,16.32,-5.500868558193394,725039,496506966.99999994
NASDAQ:FWRG,FWRG,15.77,-1.3758599124452824,1021409,961863007
AMEX:FXA,FXA,63.4902,0.1738718838750378,6706,
AMEX:FXB,FXB,127.98,0.534171249018073,26419,
OTC:FXBY,FXBY,15.3,-0.3257328990227944,2100,8154421.080000001
AMEX:FXC,FXC,70.21,-0.07116424708228204,73389,
OTC:FXCNF,FXCNF,0.08,-35.5877616747182,100,627174572.1481481
OTC:FXCNY,FXCNY,1.94,28.955065142249403,1051,816628331.0297999
AMEX:FXD,FXD,59.31,-0.30257186081694354,32183,
AMEX:FXE,FXE,103.91,0.2701920293351357,109236,
NYSE:FXED,FXED,17.7424,0.2962125494629659,3704,
AMEX:FXF,FXF,106.83,0.028089887640450503,70251,
AMEX:FXG,FXG,64.02,-0.4664179104477568,19263,
AMEX:FXH,FXH,99.64,-0.7075236671649165,8264,
AMEX:FXI,FXI,34.83,-0.4857142857142906,30396685,
AMEX:FXL,FXL,141.72,-0.11981112129113222,6655,
OTC:FXLG,FXLG,34.4,-0.28985507246377223,1000,168147208
OTC:FXLV,FXLV,0.07,-17.64705882352941,15520,6826175
AMEX:FXN,FXN,14.63,1.1756569847856149,272523,
NASDAQ:FXNC,FXNC,19.61,-0.25432349949135663,11812,176229119.00000003
AMEX:FXO,FXO,53.04,0.24570024570025056,149408,
AMEX:FXP,FXP,12.1641,0.6129032258064484,5209,
AMEX:FXR,FXR,69.74,0.33088764206587507,84992,
OTC:FXRVF,FXRVF,0.4223,10.002604845011719,3125,
AMEX:FXU,FXU,41.72,0.02397506593142654,320382,
AMEX:FXY,FXY,63.45,0.47505938242280965,237635,
AMEX:FXZ,FXZ,53.15,0.2641011129975487,23381,
NASDAQ:FYBR,FYBR,36.51,-0.027382256297932957,1242750,9136517332
NASDAQ:FYC,FYC,72.05,0.27835768963118,14241,
CBOE:FYEE,FYEE,24.9995,-0.12185377546943656,15144,
CBOE:FYLD,FYLD,27.45,0.696991929567123,71088,
OTC:FYMNF,FYMNF,0.08,-13.978494623655912,3000,11208898.285714285
NASDAQ:FYT,FYT,48.15,0.02866865269796174,9267,
NASDAQ:FYX,FYX,90.56,-0.24234412866269978,24915,
OTC:FZMD,FZMD,0.061,1.6666666666666683,18653,4507644.000000001
NYSE:G,G,42.46,0.9990485252140859,3115579,7425019354
CBOE:GAA,GAA,29.2593,0.685822436338613,3269,
NYSE:GAB,GAB,5.59,0.3590664272890408,356847,1717499550
NYSE:GAB/PG,GAB/PG,21.25,-0.1409774436090279,1502,
NYSE:GAB/PH,GAB/PH,21.13,-0.3301886792452844,1634,
NYSE:GAB/PK,GAB/PK,21.305,0.2116650987770374,1061,
NASDAQ:GABC,GABC,38.8,-0.7418777180864831,79121,1452132716.9999998
AMEX:GABF,GABF,44.1745,0.17438590762309505,6316,
AMEX:GAEM,GAEM,25.28,0.2776675922253085,1,
